Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Остап Сабанцев",50,Failed,"Crates Outside of Stairwell","Crates Outside of Stairwell: Objective #1","1","17:24:49","17:26:01",
Bot2,"Angelo Brighton",42,Pending,"Pumping Station Roof","Pumping Station Roof: Objective #1","1","17:24:49","N/A",
Bot3,"Stanford Champlin",69,Pending,"Crates Outside of Gate 3","Crates Outside of Gate 3: Objective #1","1","17:24:49","N/A",
