Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot4,"Тихон Иноземцев",60,Failed,"The Blood of War - Part 3","Zone bar_fuel3_3","1","17:56:03","18:08:10",
Bot2,"Назар Горюнов",37,Failed,"Chumming","Zone place_skier_12_3","1","17:56:03","18:08:15",
Bot3,"Фёдор Савкин",43,Failed,"Informed Means Armed","Zone place_skier_11_1","1","17:56:03","18:08:21",
Bot5,"Shannon Philbrick",45,Pending,"Assessment - Part 2","Zone meh_45_radio_area_mark_3","1","17:56:03","N/A",
Bot6,"Perry Sainz",42,Pending,"Northern UN Roadblock","Northern UN Roadblock: Objective #1","1","17:56:03","N/A",
Bot7,"Daron Kuehl",45,Failed,"Old Sawmill","Old Sawmill: Objective #1","1","17:56:03","18:00:41",
Bot8,"Devon Ahmad",40,Pending,"Assessment - Part 2","Zone meh_45_radio_area_mark_4","1","17:56:03","N/A",
Bot13,"Dennis Melancon",69,Failed,"Return the Favor","Zone place_keeper5_2","1","17:56:19","18:02:46",
Bot15,"Ron Peak",40,Pending,"Return the Favor","Zone place_keeper5_1","1","17:56:27","N/A",
