Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot59,"Darryl Mclain",29,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #3","1","00:05:27","00:14:57",
Bot59,"Darryl Mclain",29,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #4","1","00:05:49","00:14:57",
Bot59,"Darryl Mclain",29,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #2","1","00:06:10","00:14:57",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #7","2","00:06:32","00:07:47",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #6","1","00:07:52","00:08:30",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #4","2","00:08:36","00:08:59",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #3","1","00:09:04","00:09:43",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #2","1","00:09:48","00:09:52",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #1","1","00:09:57","00:10:58",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #5","1","00:11:03","00:11:39",
Bot59,"Darryl Mclain",29,Completed,"Underground North","Underground North: Objective #8","1","00:11:44","00:13:18",
Bot59,"Darryl Mclain",29,Completed,"Underground Entrance","Underground Entrance: Objective #1","1","00:13:23","00:13:39",
Bot59,"Darryl Mclain",29,Failed,"Underground Entrance","Underground Entrance: Objective #2","1","00:13:44","00:14:57",
Bot66,"Ezra Stover",65,Completed,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #3","1","00:08:30","00:10:16",
Bot66,"Ezra Stover",65,Completed,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #1","2","00:10:21","00:10:56",
Bot66,"Ezra Stover",65,Completed,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #2","2","00:11:01","00:13:01",
Bot66,"Ezra Stover",65,Failed,"Underground South","Underground South: Objective #2","1","00:13:06","00:13:45",
Bot69,"Jamison Elswick",58,Pending,"Tarbank Upstairs","Tarbank Upstairs: Objective #3","1","00:08:51","N/A",
Bot69,"Jamison Elswick",58,Active,"Tarbank Upstairs","Tarbank Upstairs: Objective #4","1","00:16:19","N/A",
Bot71,"Leon Calcote",26,Pending,"Capital Insight","Capital Insight: Objective #1","1","00:10:30","N/A",
Bot70,"Jack Huges",42,Pending,"Capital Insight Cafe Camping","Capital Insight Cafe Camping: Objective #1","1","00:10:30","N/A",
Bot70,"Jack Huges",42,Completed,"Capital Insight","Capital Insight: Objective #3","1","00:10:30","00:10:32",
Bot70,"Jack Huges",42,Completed,"Capital Insight","Capital Insight: Objective #2","1","00:10:38","00:13:11",
Bot70,"Jack Huges",42,Completed,"Capital Insight","Capital Insight: Objective #1","1","00:13:16","00:14:20",
Bot70,"Jack Huges",42,Active,"Capital Insight","Capital Insight: Objective #4","1","00:14:25","N/A",
Bot78,"Thomas Charley",41,Pending,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #1","1","00:13:30","N/A",
Bot78,"Thomas Charley",41,Completed,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #3","1","00:14:13","00:14:40",
Bot78,"Thomas Charley",41,Completed,"Stairs Near Tartowers","Stairs Near Tartowers: Objective #2","2","00:14:45","00:15:30",
Bot78,"Thomas Charley",41,Completed,"Oasis","Oasis: Objective #1","1","00:15:35","00:16:31",
Bot78,"Thomas Charley",41,Pending,"Oasis","Oasis: Objective #2","1","00:16:36","N/A",
Bot80,"Hollis Quist",40,Failed,"Tarbank Upstairs","Tarbank Upstairs: Objective #4","1","00:14:32","00:16:06",
Bot84,"Hilario Cormack",40,Active,"Oasis","Oasis: Objective #1","1","00:16:03","N/A",
Bot85,"Илья Япончик (Shawn)",1,Completed,"Kyshperski","Kyshperski: Objective #3","1","00:16:52","00:16:57",
Bot85,"Илья Япончик (Shawn)",1,Pending,"Kyshperski","Kyshperski: Objective #4","1","00:17:03","N/A",
Bot85,"Илья Япончик (Shawn)",1,Completed,"Kyshperski","Kyshperski: Objective #2","1","00:17:23","00:17:23",
Bot85,"Илья Япончик (Shawn)",1,Active,"Kyshperski","Kyshperski: Objective #1","1","00:17:28","N/A",
