Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot228,"Гордей Шаповалов",21,Pending,"Big Red","Big Red: Objective #4","1","19:36:42","N/A",
Bot229,"Carroll Woodbury",41,Failed,"Big Red","Big Red: Objective #2","1","19:36:42","19:37:47",
Bot231,"Георгий Расторгуев",18,Failed,"The Extortionist","Zone dead_posylni","1","19:36:42","19:45:09",
Bot230,"Ben Krieg",35,Failed,"Big Red Rush","Big Red Rush: Objective #1","1","19:36:42","19:37:58",
Bot234,"Егор Миронов",27,Failed,"Out of Curiosity","Zone gazel","1","19:36:46","19:47:07",
Bot236,"Родион Саитов",29,Failed,"Checkpoint","Checkpoint: Objective #1","1","19:36:48","19:58:38",
Bot239,"Reese Jude",38,Failed,"Bullshit","Zone Q019_3","1","19:36:56","19:38:16",
Bot238,"Wilfredo Beier",38,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","19:36:56","19:41:06",
