Bot Name,Bot Nickname,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot1,"Ростислав Ретюнских",45,Pending,"The Huntsman Path - Administrator","Zone quest_zone_kill_c17_adm","1","17:52:19","N/A",
Bot2,"YourSunshine Переверзев",45,Pending,"Gendarmerie - Tickets Please","Zone quest_zone_kill_cinema","1","17:52:19","N/A",
Bot3,"Shannon Festa",42,Pending,"Gendarmerie - Tickets Please","Zone quest_zone_kill_cinema","1","17:52:19","N/A",
Bot5,"Ezequiel Sera",57,Pending,"Pinewood Hotel Dentist","Pinewood Hotel Dentist: Objective #1","1","17:52:19","N/A",
Bot4,"Валерий Фененко",36,Failed,"Dandies","Zone quest_zone_hide_barber1","1","17:52:19","17:54:06",
Bot13,"Остап Худовеков",68,Pending,"Your Car Needs a Service","Item Secure Flash drive","1","17:53:04","N/A",
Bot12,"Тихон Крутин",41,Pending,"Broadcast - Part 5","Zone quest_zone_hide_2st_mech","1","17:53:04","N/A",
Bot16,"Степан Козаков",47,Pending,"Surveillance","Item Working hard drive","1","17:53:11","N/A",
Bot17,"Руслан Каширин",40,Pending,"Dandies","Zone quest_zone_hide_barber2","1","17:53:11","N/A",
